translation_key,korean
a5a427327416de22fcabfe44788f8294ebf368b4a8e778b295893262b04bfb2b,토리아에즈
eb020443077244838e4c9459fa5cce2a45e0644ce2dd015c687397c3dab23fed,토링튼
8b49ea9697143c81806ccefa2273b4f28d33e6bb82054795f13477ce82d7a673,트와닝
2822553134be6416d977d5cf9afbbda6837eab68f5f44a3ef1c0acf24daaa884,도프
02d108ab6032213d15189acdc480152ff3c97ddda1799092d2b54cf00ba61969,도프/GZ
5f58230603658b85b3d1fc649cbb10bb58bb4de49d359a67cb58d27a7e448dc8,도프[G.Z]
da26a80cd33dc1fe47466c9ed68e84aeefb471c1d93462f280d67936ad53cb65,드벤･울프
304615b50e1f5f63f602a308cead45c2b4c0bcb6b29e751530c67f23b41952ab,도안
2cf2f88e77b2424ccb7355679c25047b1cea5909372284adb54c5d9e50bc4a8c,도고스기어
f9a3d4393b99344d28ea58af0d20c631813d3ad3fb6c3653ca422666abec7a8a,도즐
c3e0e9b6529bab3952764d3af639cfec61ec9e445d57af253ea45607eaec8c5f,도즐･자비
0d2e79910e7698201734cdc7607d5fa751e4882bd88666622b572de2987bfd4a,도다이
0e0dd87dab6c3bdaeafb1ab0c54813ff22d2edb24b7a9725c3a5499f44346c96,돔
2f8349589f501d5f60d0034138220cad069c8979375a7c2bddad80f36e755136,돔/3S
59882a6bd36a728aebe68c74f8534ea572db50bda624c4bc032f0f83b0c0290b,돔/RR
3118f4d96a6718d078a208b91d51c5f0c8d399d7035f7dd6b25dc3a1b8a5e352,돔[3S]
7e2654bfb7c057c44c2147718d60e001f19300fc4531a58fbb0755051c75a34e,돔[R.R]
93f46b54a5b4aa61c3c214dcd0971f6a434b5f01c0121d51336ebb2f78f70b4b,돔･캐논
adda653478969f7e6e41ba6a859b16f6edd6ceb26f7b72773ffe170e0385fc28,돔･트로펜
c7f383670bd97fbc4e1e7dabd1ab181ebae00506e56c4096f34d5cc945cd6c12,돔트로피컬
7ec48b1416269dbff411805f176fdba7e3d90b953391dd8655c885545bb11040,돔트로피컬･테스트타입
b32fe53a3c434271dacb85eb68f9d50a5e83372ec5b73444d05685e0093b7cdd,돔캐논
18beb8876c36ad6f3746c14e432cc19aff458982bc2b6e0c0bf3bfad2e3b674c,드라체
3a01dbcbca899234882a5f0fa61cc3a0f92906941e94e2f1bf85227d59363fd7,드라이센
1a80155bbfc81af1f6df0231bef0983359e3f6c055210b75bb22d5cf41c769a7,드라이센[F]
d5f34b87f78166c7890061f2385f99bf704dc0bb7425c9e58feb99e1a6dbb9d0,드라이센[그레미/F]
c811bf1f060bf2cf7c8f4f84af283b4b57fdf8e1f820b65465aa45fa8013edba,드라이센[그레미]
64f7a2ddfb003961027cf0466ff99a8039a6f655fbfca92dd3075b29a663897e,드라이제
bff51e8059bd930d4dad2be8045915827c3c07fb7a7b33d3058e1fc6c53ea190,드렌
ba38b345cb16a26edf52740f3ac90ec75cb011dc0054da2e52a87458e72bcf7d,도로스
317295facb963af0751711855f1895590a346d64f21f3e4a6acfd821e04119e9,드왓지
08c6197db8583affd07abef8bfeaebeaf0f9a45fdb8f2ecb0ff6cc9b27dc0a58,드왓지改
24baa1dbced27b4d77db6ba2b5db307ec6c2aab3a7280e757d0277049b353b34,돈에스카르고
06c15e11cd478af3fe2460bf51a6243aa6b963df06a319eb1b100ba0ec585532,너클버스터
8d1738d2af86f24fc24b9fa488e0e516c32254578ac18063a73388c060ae7a92,나이팅게일
b0480363ed1d7a11079ab4511eccb74b88856c835cc7de6f463cd0500d911035,나이팅게일[F]
38314b992e9c16906d67cd15cba70d44ae3710c1c89b1ec3831a3872fe562fce,나카하･나카토
e108e7effac3ef1c3aff21fce71ac412d0308a3e0c1744228a882ecb3f42a576,나카토
68826062cfb126ea3074adb80f075e92757743f5b5eae2e69e7027dc2cea1e4f,나나이
75305a300957071371d8178f5f69a4b0e4aa11554c128950839f924f1ba241f4,나나이･미겔
04689c0dfa436480477664cbc514d5d854e5421ead3255d0eb8e162911eb045b,남미-1
fe150938cbb40e1309e597bf12f4ba49561015f57b0013c14ba468f448c35338,남미-2
666fa089f8bc1740d142ca03869eae4bae3bb1445b7a5ba86f9c51cab3614eb6,뉴욕
8c9c727d31f47c80a220ad36d48b59a92ef2bb58798ab2145ae4f18ff0c4e9d5,니커드
82a1bec2236d0db30e80b108d8137f841fb5109de8b8fb7c702977c784c1241d,니
bf0cd7afc52abae175bb311cc4f80b227889b66bd4f2027e273be4c67f431ff7,니･기렌
b067891c92fbbba1f08b0742704e219b3c3d8dc888268677996e63e4684fd80e,니키
945c444c51d8ef9591023fd2516cda5518833f7547dfa7b58f59c81f60fdd430,일본
47ec618a9ae70ce335f4ba44be4630953c0061cbc5f1273f3db05065597f247b,님버스
54879e34387ccd9ec287b6d6b098716404147870931fb74e4b06e178a57920b8,님버스･슈타젠
921b53abb0f6843a4715ec735d5629c6708866cbb21a0c6451d33f0727be6f3f,임무중
b45a4d5f44e9207e83a931b2f55d4a394bfb660905c48a266d2520254c8652f9,넬･아가마
c6dc614dda5208ffbf4cad4dd5d64f3d99330b95f0e013c9ecdb6ed3f9c74442,네오･지온
7d1399c7d922cc21a13324db888db7fa7c91e7e9647ad8daf40853245e6a05c2,네모
982c4007fa7ec1c638bdd7c89a9b5bb1336461ac00737d6a8fd081fc9342c0b1,네모[F]
a6dbd810d79ba9fe3ea8146124809b5b6acebfcd3b1fa7709edf40a0d3e95c79,네모Ⅱ
9b18d7a1cce7f5405a868c963ea0583fefda06111a86e5abbcf23cf5a8e00674,네모Ⅱ[F]
989853dfef44e243bb97064162cbb28c5be3cf4a1ec979fcc17417cbbb8a48af,네모Ⅲ
45b4c43f6642e87414d77fec0c987a3a9e4a3a06a81b81e5baa80a8efda5b884,네모Ⅲ[F]
7d83e4023f178c596bca5636bd8fb9667d636f7c918357a71c2e2fe204777e98,네로
88d492f983e920168405b7c629daf3620603534f4ac32d569dcdf353b113f853,네로[F]
2c2c1b6a22af1b6c19b31303ba8930d8d1e4a26487b278c86b7df164d1ec3e9c,네로･트레이너
2f88a079132685a3536c4f2dd3c1e7cbf4d386a678fff4c793bdaa8f6845320a,네로･트레이너타입
2b9377ed1ca0b3ebf9dabfe8b9f745693d05d8b2beb4af8768756ac1ec5c4f0b,네로･트레이너타입[F]
6c1f124e8c12c6ffdcc97f4fc78eb675f7b51673f01bfec3f963062af323e693,노이에 질
390259cb69219e7a9606ca41c770b0c92497e606853bee324e0f512495ecfcbd,노이에 질Ⅱ
e395ba08bf8b1fa72f6416d6933bfabce7516cf8a9db28d1e11d58c1bf8e071f,노이에 질Ⅱ[C.A]
2c0cd3eb8c36633707522084de16030a3d3c32e977627f87a909609091c51c42,노이엔･비터
789ac2615a1f7824a6f15cb842d03edfca37b7b7eca8c4068df8f1baf30c1d78,노리스
c05d7f1d2ebb9d7ea2082488b4a62acf8a110d2dba143cbf49e475b8e2357a77,노리스･팩커드
9b6949b30e5922b001bce599b1917da00f5ebccc37d7aff13c7e72e218700e31,하디･슈타이너
f8767aad02494d33304b9953a9577acbbf72c989aa5a106b8cc72ee47ee3bc71,하픈건
ea4fc3d665140d4a854efd7a2dbdcec3c5d8612ef7fc950f059c524c0bd37f28,하이곡그
b7403c6b3061d0cacc8b6348a31bbf5b0c13ca63e1ac3e3112807a4f615308d5,하이잭C
7daa6d1765ddb073a62c49ef713cab6f38ec41fba60626374187b6724f094502,하이잭[빔라이플/F]
f7f778f7e7c7852b9ee025fd2d6ae7d9b66bbc7fcf19479d0f06a014e36f74fa,하이잭[빔라이플]
4ae5dbb0e0055f30fb6182cfb8a85f553cf965016a19868e3cdc9d183588c322,하이잭[머신건/F]
86d76a2d9a583796d5608a3e2dc9381c672e40c676d17e55a5cf0573f5cb7630,하이잭[머신건]
8b187cc2ab065fa90581985182700811557c5f9d191c09703b45118689ec20a8,하이잭･A
1238f89cba180fc9af0f03a0c3b6aad14ef657489ff473f14e9114ea720afdb2,하이잭･B
885312d1e06a518fce40eda379a382f4783c2f87edc05d2961a1aa5c072471d0,하이잭･커스텀
7ff34c3a438a78fcd673f0221c3752c7eec55a1dadc44f0468cfad97966f8616,하이잭･커스텀[F]
bdbd1d06f3e28606405967377747322403b5abf940cf8c61f66f5c6416269dc2,하이퍼해머
645da6f25a9a854a9bf246003f0c57a5c37c24367b55c51a6eda3f7bea4f139c,하이퍼바주카
349a991390952641ec895e59d8cb3e5bc055d08ad46fce77963ebb7a475714e9,하이퍼메가캐논
a9c08f60165ca9d99544d9bb99182ac3b0d635a87508dbc4f1722e7d261daa63,하이판
1fa70ff8354c0e78f126bc0af9181aeaed22af801afe1cdfab24146a1f4867a1,하이메가캐논
c3af0e4b1109e79089ab435e035956277df37411ccdaf4cae6af3b8a0cf6fdb2,하이메가입자포
7d34fdb2adaf969571c81eb26818bc37fb6ae0ae485287f0bd3dcacf975337c4,하사웨이
1e644271210e1acd74bd38f9e7f55e3130f4a23ac24e4c5c78a2205a08fc022a,하사웨이･노아
97c21502eb2280f3176173bbdaa9aa23c9cc4e6f560bba622ac0ccfd6849b168,허슬러
b23da57d39e71162ac8d0fe1d8d2e4842382ec27d01ddbf08598e91e9057240a,하만
4b7f89d5ec04e58613de332e9d8b6554abc3ec721cf975c5e5d686f7f4b3cd38,하만･칸
c7625466f01fd864d3fd82f8b31d73a24da323e9d414be859dffd9ad63cd8e27,하만･칸[ZZ]
4443f6eeb645399c5e3d72a1e889f24eda2d5f71730dd786f2efa5d2b6664cb7,하몬
55f5c768f8e67012490e02a4598b36afcfc0d3c1d3baa2aceb7dc69fd3f91981,하야토
c1dee5fcb6250de62ec98eadfcff3e8ad492dc7499f27d7bbc3d74b723aedc8b,하야토･코바야시
85289f12bc988e480b4e81bfd771560dcac8491b6182cdd88daa4974334bce51,하와이
c5acd5882761f49bc8c8efc3d6a072fba9fb39e30fe44b878c005fc097556b37,핸드그레네이드
a5ad71ebaa2f0968b4d40e5af5569eb26b412ce7ea556925253cbd544ceef201,핸드발칸
af135a7ceb3ad80e64f703a59baaa3cd4de913d08d23916b704f3aea0e4ea04c,핸드빔캐논
b7c8342870718a4c5e0fbc62443536a9bc47b27cf17099aeaeedb079acd285ce,핸드머신건
180c1f7e293c4ccb4929ae2304f5277b3642e45006f02e10fd6302d6765f3859,함브라비
f3dedb39d59124a45b0c510ecd7ec591152b5994e42cf3f713626f5b005c8608,함브라비[MA]
a31bb8ec392278969e987717be17b18af49252ef1d4bf32d8bcd2c60eab1c3e2,함브라비･MA
43cc325701a40c72d1083c92bb0e68e75e355f071b1996753199c135c0a1fcc7,햄머햄머
38a8acfad668042d744950488c18b05e1ebe67a867f6d86ddc75804554434d84,햄머햄머[F]
3831864f860581905d4e8f95e851b7b99e9f5dbec500363d24cb7cfa0e071013,햄머햄머[그레미/F]
1854c31135b7ab97cdaab323f1431344ea52666ed5faffa8746bbbcd91256f23,햄머햄머[그레미]
1002126bc224230f47be46c6bee747d718ae57c392f1f655fa5dfe987916c94f,해머건
c110eb22495b13a244f8044bcf72f8d071555d968f9c8c7235328dcd97cefbc5,범용전투기/개발
17489335e7299ed6c755db13b4cbe74d4403aae98a581e3386cf163d8454de76,바잠
2be555f8127299f57e5eff319f7370df91bcc32152ab86e1ecbf34eb2086bdb7,바잠[F]
7e41af44f33caa420c9200d3ab5bc17a60f660bfea7588099e356e6418408a38,버나드･와이즈먼
3a7d5949624bf4e9c9830ebbcc5a1ee40adccb56cb486734c092b119f45d630d,버니
fa721efd77fae866d6c65465782402dea9272776a4a3a97b7a49024e33bc4c4d,버밍엄
cef9144806cea4762a05134ba771008177c36cb9033c68476930401ab9b634bb,바이아란
27773caab9ad3d7f5d0e789596b7ee1cac73cf1449c9b1194fc203501f9bbf9e,"바이아란""+f"""
fdad38c7e08ca77ea2377cc2ef31caa80f804fa336b0910bc20584ec415fe60a,바이아란[비행중]
78a1ebbffbcf69cc61dd24ce18cfb04a31640fc65d9f37e3e2aa5c629e818d15,바우
01726a1c9058df7cdbd304c0c33f7d1f4aac51861a854a7d149671f9abdc891b,바우[MA]
26f81e0476f76dafdb44eff97e6eb074e4b73e89222a66edd28568b1369802cf,바우[양]
2de9f5ee887fa5ff44413a74ece1016edf667a4d47366acecf6da4245851b3ff,바우[양]･MA
b07d5db4e3c90d428a0e381e271120ef6e71543aef4154b20ddd412dac875093,바우･MA
2d280b07ebf33045f34325206bf5cf85fd1caf21df5dc3e3368b6369870aeb64,바운드독
ffb9fc119a939547529d3868d507da15964c963c14d09a42e4c28fda83eab3f5,바운드독[MA]
279439df9d4cb2fb7b54d24f8c8853994064151ea2f859b5902916b8695bce20,바운드독
99b5399a7d6a461ae6dd719f4eed182c01ed9186cb67d7b4e2e63f720b198e3b,폭격기/개발
305e2dc3ce61c5168dba645c517fb5acbc0bab569b420391a785ce46d194a77e,폭탄
049e8027fae3a3637c9f6d0c5e05b1914842eb1fd517d316e6c8fb02e9120914,바스크
c3de9d79cd36adbe0979b2b0fa37b1150a1a7d266163de24ab7c614d5cb65d2f,바스크･옴
042ebec08dd4e441747c641c879efd9e2177c6d305284660c7c8abec94a9b6ab,버스트라이너
4454fcd32707bbcac806cad26cc4a392b09a98466afbe1a2d9b7bbd0f79b4ac7,버스트라이너포
c4fb764bebb8a4009ff1a2be168784cd3d17dc29efa3c1e1252c1419e97fc9fc,바주카
af02d105d63389fe9cf6e0e0dbdfdf3a1faab454bd65896a8c98a739e4d7a2f2,버닝
e3751432462a85280d9826390237f578d6dbdf41434f244edc8de97e19415469,배리
c651165b044a696d9c49a6b2ba24b847a764edd933b6f10f345f3602518e3bcc,발칸
4ec899474f9f115e5569f68998d207d1244e11e55739a41b99730a835d6f0468,발칸팔랑크스
34b2a87269e18b2a05d4e2a049807a366e03b65ad43f4a2e7bcb1f8b8041c2cd,발칸포드
1a97afe728a70eb1fbb6b998726d93793acee4d14bb3618c1c3473942cec0217,바롬
78aa33fe68a8906b0a6dfb0de6759f7c6ef2ee8443ea9cf7ff6db21dd32d61ff,파올로
39e9a4041e164bb05818216131f6a888ed8d3bb0cc2b9dc3afc30cc8e6dd56a9,파올로･카시어스
4bb0cf2126ba04901ce0205ad62c236f9d2fb62f47435e8179d16c189149e031,퍼블릭
b12124f0e22bf2c75f5f57c1f402af1a1046be7afba747c8dff1b10ff84c9d4f,파푸아
b145f66996aadbc9bb16fd86c75ccf800ca7b9c261691da4804b11c82eb0f541,팝티머스･시로코
40dd56f87ea73ea78a7411c126daa9d2253458b3f8e630ac4f0a999ad348b3e8,파라스아테네
0ba4f14cd995446240828c04d3b4f6af0ff2680875ea6c45b3cc20f5aa8741cf,파라스아테네[F]
443f255dc0dbede5ef1ab85da3e6f1c5fdd2ba089e64fe1b1ea02ecde64fad9b,펄스레이저
f0bd8a6bfea7d90b4a214d17e58b70382cd9a5e15f618c326d3fb9cd5d932b93,파워드･짐
03a16c86876b12d6fceddb71fdb3338fc614cb09e8c3c10dc37af2c8de73640d,펀치
fa6cced9e21fff26602db57e29d39d3b9e63b95f8e476a6dde38e72d34f39da5,팬저파스트
51e32e41374d4b077bd879f16fb5e41593a56e453fd7838f0245fe27ba6fd031,팜파
f31a14beed7c9500620c7f72f07f6f4e5ec02b280dee65a549fe75ce3d2c50a8,팜파･리다
9293632671315414a23e8fc7e0626a21de7f1c75682df84d1d8b4edcf8c7e103,히트사벨
8af3d412009ac4b38866f483eaabd8e1a3b11807d0b03c1e4e5ce86e4a977609,히트소드
de51df17c599b144648b0d66981f4158df3a51b9aeeb9dce4a14e24d1648a8e3,히트호크
d7983dffbfb6190851cd3731b5186760d50f4bc336ef4b9262699c1c938fefd0,히트랜스
31a773e16ffaf8188830488d66ec79de529d3e576eb55a4d58991ea325be9c44,히트로드
c0337af35331c1f57cb42ce652087b0b377d6d016376066c050767d13bab6225,힐돌프[탱크형]
ec4e4ea1679d80a603a733da30edaefc5c9b3fa4650650632319e8abf0074adc,힐돌프[모빌형태]
566d1b0363f7c6b5dcc585d5ea61d33c9bb14f882e7f865dd344d2ddc8602fbc,힐돌프･MT
92441dca034075e8fd968cffb662006ca8351f8b1e44c65c69fba4e7e9df914d,힐돌프･T
2422f7cd7c70420646946928d7b52164a507e4d1fe37c6d7c6166a51cdf1c0cc,빅건
929c740215ee7127460d12f0ae2ff2273c6793579fa6f266d0e8b0d1b04bcd42,빅트레이
740289b7b3f3a32ac90901b15c9066ccbc0f1303f5c31ece68f4cc5141ca1420,비트
a44114ed9d08e5091b9b813ffd490f6dc5c18ffa216fbb05bcb4ab53e30f4fdf,비챠
b0963b461e6498e91eefd5b7ab60fd9504a04782cc54aefcb1456c59066fe1b4,비챠･올레그
f1dc7e7910f52a71269ed12f74ac79810d6850c7fd3456d5a77a58264f9c020e,빔S라이플
795357a2db9c37dc6a5f6e413629063ae5f4fc7d2f177e629ad92ac78e817688,빔캐논
5f568f57d37f9c56111c505b077fb4e7828a097b6dea84e171c007815ed06212,빔개틀링
e30ed06e665f5a58c1bacc695e464b5e59aca1c69502c18a7fdb2244a1f64b0d,빔건
89aa90e951d00a3fd6fc8c47ce2cf13c5e522d4fd7415f8614628bfefd6a6edb,빔캐논
ecb6d3951fb308393bab049e0ac0a331d7720bee128c7d7b13bb469275994711,빔사벨
301fdf291b483c34c41ecf040acd414f85e347ab071685616138652b18533a0b,빔스피어
298dc6e3ff89047b2f701ba9883590673420e8cb52736493f10d455c31936e09,빔스프레이건
4547de2c4d83364e06fbc22b527d68a0c1db75e252edc3a2a0c883e6bbae67b4,빔스마트건
635ce94c941e5d580df78a048b7ca5a7e0cd1a37cb0f11872b676e339568eba1,빔소드
3a85c27b4587bb11b7a4fc38c68e4fafbbcc2b7e69a39910a41ad9e73e8ed22f,빔소드액스
24ce5f8528a4a8be70a215a261352fab476742edf0cc00226ceb478d7e1fe63e,빔대거
469aeea401803ca4261c759b5f2ee9c3822bcc05e3e54d624fd6b25e3fdd78c9,빔토마호크
8d80e93676c35fd8f88505f60fa46f6e9f8d33c74e52f084ac8b6afe845e2f7d,빔나기나타
8de9dc2fec94024ff5c6d43743879c97a6d69af3f862af0eeefea485c0fdddbb,빔바주카
90a82086bbca45b15772b9073d48d0302cbdeb333344bd9d8e6d554eab829dae,빔픽
078088e2f6a63f35bd00e9c847ee1e06c4767cf19ac1b891bd82e6f81e706f30,빔피스톨
9ccc15db453b5b94e158ddfabdd98dfadae072fb196ccb2535108ede356adc5a,빔포
9ed61598e148819986f7fd9cd864a0f9375e4a9bddd5ef711bc00506eefe5053,빔포실드
46ecaa4bfa09bc244a9cd38bd67e6541e3c100deefa2077f37a4bdfcb67507f4,빔머신건
87f2f032961b53ea5d94c6ac45d25636da90e24aef85b0ef5500b88933491df5,빔라이플
dadbc775a664b4312cc130106bbfbc1b3d45098d956289bf72765f1da0dd75fd,빔랜스
01be4cab723df452d22c3c24d3ddd38b1fdbe9894f052a72b03ab8c68f27d8d9,빔런처
36fafac0bbbc95632b9923985243fd42660e1bb9cecb35dbc7ccbd560186bbd5,비안
10ddc3d3be67e29aa505f6e0000e86a34857418bd8cea4b183039b14b1c823e2,빅잠
274b4f875737cc683c5100f3a8a53808862ff9e473f055f40bc081842a2d6db0,빅잠/ZV
4c8745e0bc15ed74dfb06487648df3b2823d6d9952a3c2c0c4fee6d3be89e8c9,빅잠[자비･커스텀]
cb1603daf73cbe36614eaa52d3c35e016dd66f1e226d55c1a4c8f32b830dbfe5,빅랭
ddac17040629134fcd9b0941f8ed915348f661f74329f4b747f6155e27854d9f,빅랭/개발
feb11196b55d6e499a3853590e93f7ea1a071e16ed98c18bd8831ba33cc222e2,빅로
86292f80cac557c3a7d9230fc60aa773ba51a2dcce799037b5a69374a6bc67e9,빌리･그라돌
002936ce95cbb035eb2c965b93e719a67d11e572673eede84e03bd6fa7155b58,화
c678354b34116b5072c2bb902b25bbbb8ab35eec04802915d67461e6762d85ae,화･유이리
f93a8a62b974c451c25da02fe92a524d6f5150fa7d7710aebca8f521087c5489,팻엉클
98fbb2386930910910e41009a8b8e72f4bfe9a4e470635592a88939d6144b696,팔멜
8dff8ea043ee8e43a7a07d1555593ceb828cebef9132ff25b3bd58660c4ce3b2,팔멜[-]
e79b19387fd24f98d475975d27c51bb8eda74688987756e7597129765f71750f,팔멜[코]
7cc2ff91966bec85e0455f2f7d37ae8483e1075a219ac06407ed45d031b59c4b,팔멜[코무사이분리]
dcac2d99ff7bee6a4a467f8fe9796ed737a6d7e4c33979cc8776617e9b07bba9,판넬
a797ce7140e1bf72d76c5f172cbc568d8379c065aef3c0c5218036cb9318fb9e,판넬미사일
0195de5cca45e8dc415fe2273654d40c58c3ed1df5b8f835987ec666894f167c,판판
7b43559fc3147358ac4b6b7ffdc33fc21684d1002cede800bb6cbcadc8d92912,피쉬아이
4164570e206c12c9be35bfdd78e4b19caa8c2786a507b64a6db5622d8a27bf1d,필립
c16d03971e6caaad157d366c8f92d5fe4ee361eeee5be3c03081635f8aee5825,필립･휴즈
f796968012f2cab57f3ac89f670adc98493d7e293da276ad3c427c399bbef527,핑거런처
3e591952a164acaadfcce45d90a0b9e1e469883ff5a95ea58d3afecc74be8ea2,핀판넬
9640397d1c369fe22fe1a8d343f78027552dc615e977d6e6fa896ba4d4fafda9,피다인라이플
c99c3fddc2d43fcd9c8e9ea61186660763bb51fd2d98d3ae75a89a37f7a18f9a,페데리코
771b61246ae5d2be32b691465ed14dae1b6a5a9e13fc3560984efc78b935a47b,페데리코･찰리아노
526a89d6d2b8e78cf16a07e258393ba17e193fc1b46ab5bc28dbc0711cef7804,포
be713e1814bae500aef82c5e98b9a6be4f0effec983e7ce935d06bc5f976aeec,포･무라사메
fd842186409d2e45465fda0dfb532de64e4b05037218d294f338f8bfe1a4f73b,포논메자
fce4119de2368915b16326309035d12d3d8d274e98ca0a6a8ce32d694d97ba99,폰브라운
aa2b05685c574714729089f4423ad7b4df2d3f9d791d834c415df4742d3bc2ec,폰･헬싱
e925e5ecdb76a4dd84d355eee50c83267bec57b8b1535248ca4410c3fba006a5,폰브라운
19ad37f6ced0a823f42eb62299f38b9cdfb4ebde18af4c608ef8351e747081e1,부포
7d7af7740a2cfa072bd854edfcd2f8696af5f4231dd114de7cab7d1381bfd6c9,입원중
1aedb3209f36510c218ba8b80f2d3d8d34571b67616656c832a3b05514759bfe,플라이만타
54ccfd5f06a80b7627f598e8032063f4219d69bcbd386dea0690285df91a66a8,프라우
aa9ab11e38ab926548628947ded499bcb571ae0e78fbb796da865b7cd2849930,프라우･보우
5fa13720515a914a70b82ce207026656f37a61e2b1f68f6622d55d6b4ef79c68,프라나간･븐
52d5368fe25e47229550b0990ce9ba61eed6f9d7b493be6e07dc63395200c549,프랭클린
3440ad6e70d9e103c6d49f92797de944acc76eac21815107024f9ea634778112,프랭클린･비단
2e7e3d31ef8b1afb7399d5cb3e7dc3ef479a5e5294ebe564d0a1c59df2f9d11a,풀아머ZZ
71889dfa0f054bc5ed1a74903a7e55bf1beaa32b04fb4a5acc3c8eda9f0bbc2b,풀아머건담
514e796e623acbd31d2fade286c4e28454e1ed834e9fc3860ca29b9d11306148,풀아머건담Mk-Ⅱ
0a3342989478ac324701ed798969eb0818bead05f4c82209cd47ac0e697eb194,풀아머건담Mk-Ⅲ
2a95645dd89ee3843b9e045bca0fa5ca20c6fac383e0083bbf15274b229759be,플렉시블암
d0b8a463c09cef85f283178d90d09c64fa4f7c860a4e5e609d80b58ecc006354,부메랑미사일
de17deacbec0e165ddd94a885ea40b845fb90b933b60e2947097dcd55b1ba1a8,븐
65dd3440f68f50b808915b68df89b80376be72ac56dd0dde6d660b3e4ac8497d,무장변경가능
61247578b98459f34d49cbdff9affa47f2aef2e1668fbab25c915209f52929dd,브라이트
790cf44a50e22e5e28f993affc224944284f422d5bc861bc613fb4e88c0974ce,브라이트･노아
0d4aabe96e069f3ebfbfbbc7f75250275635e62ce2f4b39daa1cfbf688611b43,브라우 브로
416fa6cd24fcd5fd8e6fa5e99fd90fa1fc717ae663014c8042ffff00502de957,브란
81bde5a5cf9a839f0bee383e4a7005a48a0f2f861ccd9c9dde75a85b1bebd131,브란･부르타크
41c01ef548d5d540c5d756d8ae3409e7fbde7cdbdf29666d8237af06bb81cbc0,블루데스티니･1호기
61162ffe3d93a6dd2c3e5552e4fdf01e7e409ab816a905d53da739ce3c4a916a,블루데스티니･2호기
9ac428b8c9bd5616ca1d9ffbae23419f9093b7a17c002bd10820e82dae93cc09,블루데스티니･3호기
b6daa4eb6a0bc37829a7e06591defb70c2503ca6724f68b1076e9795612642a8,블렉스
3e1f30ab84df1dc0f356d4fe8085fe355c6d9c5840ab6b483e61ded1845679b6,블렉스･포러
5ccc7f6dcca5123dcf67f78978c7afc4786d645642aa0dce1c4fefaa369ab803,분리가능
3b7d972150a89668ccde685a8ace7f577cf8e941a27066cb8563d8ac9e4582bd,플라즈마리더
cf0cba6924602d620713b065af38138c5383b8a57035b71f604b8f1666dd2f45,플
2bfa5334a27edee7a467772aeb0c5c9928c74a7c0108d5db02904fc9cd0b8d71,플클론1
da2b266abccda55e580ef3b09534fa00605ecce5204aee8b3ed1b2513fcd1bdb,플클론2
542069a20275c083ea2f5cf268da9a14ce5b71a5f0a040a9b9bb0a7615fd78c8,플클론3
7b45232fe5c6adc43f2bd067080ca65c4b422c1f87da67664bb356a04ea8cac4,플클론4
44c5901ae9dcc578d9590c4525cc175ddb7b05357bf19465124e961c135b1d04,플클론5
4397798a0b09556b04cb25bbd3fd4428d3142073063678f0ab291cddd24d6edf,플투
418f43d80379fca78962d316824c7fe0ad1fb6786c4fe3af4c57b83886a5af4f,프로토･제로
00f8f2485159b385187ed4076e8cfe5c3afc3c4f50746da8cd530a87255f6b12,프로토･제로[제로･무라사메]
c79182878a1117c147ce879bdb81f65ad934ea815fd2aaa2724764257f5fd0db,프로토건담
26cc55e737b6429d473fa071d329573090636fd20eb6a21cd2964c2ffa8d2bd9,프로토타입･건담Mk-Ⅱ
5e74ddd942c1ee60e5b57bc18a895ce0099d3081fe4760105d06f9fc86049508,프로토타입건담
077e385a84ae38c8fa97d55616e6ea6d2a59444ffa3ee6ae707cf0f1526b4bb8,프로토타입구프
8b38cae356c292b3e8491946237ae414171b8225b969d9fa00226365f6025827,프로토타입돔
109aa904470fd18713c9838a2899cb848622e05e232837283d1712b746148e11,평지
d7421305291b477c0b5f44762cd943911219a334129a198613173635469608b4,헤비건담
5945fadac9f038e7b4a22ed25e5b3448008e2e915255aec634837e94fc64e9d4,헬싱
c7adeb31c4b8f2a4efa8bdff26d90460b3e521c026521a9abc421abc16e7bc0b,헤르베르트･폰･카스펜
3961fa771ee9975db2be09375c33f208e1ccd8e3e7a4a91f9f311722c38af682,변형가능
1909e4be1bd6c82a2681af3a953aede131483a4f8bbac92d9869080c7e97a8ec,헨켄
f0f4a9b0ac92a5ac35d5caa53f68af6db9c2e1da3b620e451746db58dcacd6c7,헨켄･베케너
d9230511e6da74d6e9dcae5ba5af2ad48f32b4d534d75243867b73fe9260ff78,베이트
23baff0ba1dc0c9d2154ea382e75e294dec3bf672614b83f0d9e4e3a3232bd16,벨토치카
8d3ff9f3a7fda1240ec08c6000cfb5eb4d96ace9a921a07fb889458d867d6e41,벨토치카･이루마
05c7fae0b48a7093c02fb4427437a563c719fac4fb7fb64b0cd0084f3ab1141c,베르나르드･몬시아
adb5a430e2e8d8d2664534ac6d42c9bfbe8de2ddbaf223bba09b3e4ba3f03ae1,벨파스트
17d165b17e12742a4d00fc0524a5fe5da1960bfb8f54ede16e950ae0a9d8578c,벤･우더
f740fe5730f12f14fa8ae7acb7040343c414453369c34a6d6bcfa2146303cc88,페넬로페
487db7f9fa1a3cf711b3ca084cb66b60b2af613681ab88a296583b59351093e9,"페넬로페""+f"""
